Model,Feature_Groups,R² Score
HuberRegressor,"('LBP', 'Cyan')",0.7400682740504507
RANSACRegressor,"('LBP', 'Cyan')",0.6873730336610998
PassiveAggressiveRegressor,"('LBP', 'Cyan')",0.5547931130373662
LinearSVR,"('LBP', 'Cyan')",0.6698989433353018
LinearRegression,"('LBP', 'Magenta')",0.7378655311501273
Ridge,"('LBP', 'Magenta')",0.6984156731986345
Lasso,"('LBP', 'Magenta')",0.47050585364512276
ElasticNet,"('LBP', 'Magenta')",0.39166282447411416
BayesianRidge,"('LBP', 'Magenta')",0.7360235203558079
ARDRegression,"('LBP', 'Magenta')",0.7298082562638548
HuberRegressor,"('LBP', 'Magenta')",0.7366660901970168
RANSACRegressor,"('LBP', 'Magenta')",0.3888103923152474
PassiveAggressiveRegressor,"('LBP', 'Magenta')",0.6451708927038542
LinearSVR,"('LBP', 'Magenta')",0.6624818078263528
LinearRegression,"('LBP', 'Brightness')",0.7455709916932423
Ridge,"('LBP', 'Brightness')",0.7020701597010842
Lasso,"('LBP', 'Brightness')",0.4702825491289291
ElasticNet,"('LBP', 'Brightness')",0.3939967105256871
BayesianRidge,"('LBP', 'Brightness')",0.7436788502285598
ARDRegression,"('LBP', 'Brightness')",0.7350453694189751
HuberRegressor,"('LBP', 'Brightness')",0.7432549231274767
RANSACRegressor,"('LBP', 'Brightness')",0.6259697361342498
PassiveAggressiveRegressor,"('LBP', 'Brightness')",0.5859930844085333
LinearSVR,"('LBP', 'Brightness')",0.6656742562799047
LinearRegression,"('LBP', 'Chroma')",0.7487520449080516
Ridge,"('LBP', 'Chroma')",0.6958011463774072
Lasso,"('LBP', 'Chroma')",0.4678938892028607
ElasticNet,"('LBP', 'Chroma')",0.3463895117704402
BayesianRidge,"('LBP', 'Chroma')",0.7428315371097269
ARDRegression,"('LBP', 'Chroma')",0.7365471476300585
HuberRegressor,"('LBP', 'Chroma')",0.7326210642984381
RANSACRegressor,"('LBP', 'Chroma')",0.660626072648669
PassiveAggressiveRegressor,"('LBP', 'Chroma')",0.4934931142577651
LinearSVR,"('LBP', 'Chroma')",0.6423498274866324
LinearRegression,"('Temp', 'Yellow')",0.6187871933494298
Ridge,"('Temp', 'Yellow')",0.6178658714353324
Lasso,"('Temp', 'Yellow')",0.5530782014578405
ElasticNet,"('Temp', 'Yellow')",0.4696721908574202
BayesianRidge,"('Temp', 'Yellow')",0.6167360749489945
ARDRegression,"('Temp', 'Yellow')",0.6167314836325956
HuberRegressor,"('Temp', 'Yellow')",0.638109451670958
RANSACRegressor,"('Temp', 'Yellow')",0.6329726423951542
PassiveAggressiveRegressor,"('Temp', 'Yellow')",0.624032347798459
LinearSVR,"('Temp', 'Yellow')",0.6421134359082441
LinearRegression,"('Temp', 'Cyan')",0.5951504583529135
Ridge,"('Temp', 'Cyan')",0.5943540323008121
Lasso,"('Temp', 'Cyan')",0.5351518732146516
ElasticNet,"('Temp', 'Cyan')",0.46149119284229156
BayesianRidge,"('Temp', 'Cyan')",0.5932148374183441
ARDRegression,"('Temp', 'Cyan')",0.5931532592290157
HuberRegressor,"('Temp', 'Cyan')",0.6099677955181322
RANSACRegressor,"('Temp', 'Cyan')",0.6290477171128341
PassiveAggressiveRegressor,"('Temp', 'Cyan')",0.635774488410103
LinearSVR,"('Temp', 'Cyan')",0.6201057022257537
LinearRegression,"('Temp', 'Magenta')",0.6279104640000326
Ridge,"('Temp', 'Magenta')",0.6270201184119959
Lasso,"('Temp', 'Magenta')",0.5640821554781282
ElasticNet,"('Temp', 'Magenta')",0.4811066092841354
BayesianRidge,"('Temp', 'Magenta')",0.625997389521137
ARDRegression,"('Temp', 'Magenta')",0.6259794423822456
HuberRegressor,"('Temp', 'Magenta')",0.6435162197341933
RANSACRegressor,"('Temp', 'Magenta')",0.6369266239316556
PassiveAggressiveRegressor,"('Temp', 'Magenta')",0.6966366865455134
LinearSVR,"('Temp', 'Magenta')",0.6519477302592032
LinearRegression,"('Temp', 'Brightness')",0.615672518890805
Ridge,"('Temp', 'Brightness')",0.6148067280583354
Lasso,"('Temp', 'Brightness')",0.5527172491403074
ElasticNet,"('Temp', 'Brightness')",0.4728677411643756
BayesianRidge,"('Temp', 'Brightness')",0.6137190138559628
ARDRegression,"('Temp', 'Brightness')",0.6136934176316673
HuberRegressor,"('Temp', 'Brightness')",0.6326695566833083
RANSACRegressor,"('Temp', 'Brightness')",0.6422816608287245
PassiveAggressiveRegressor,"('Temp', 'Brightness')",0.5052474253829686
LinearSVR,"('Temp', 'Brightness')",0.6402705756387193
LinearRegression,"('Temp', 'Chroma')",0.3911446608205458
Ridge,"('Temp', 'Chroma')",0.3903829578860165
Lasso,"('Temp', 'Chroma')",0.3498295631488061
ElasticNet,"('Temp', 'Chroma')",0.28809114679202164
BayesianRidge,"('Temp', 'Chroma')",0.38752093266572796
ARDRegression,"('Temp', 'Chroma')",0.3908241650663835
HuberRegressor,"('Temp', 'Chroma')",0.3551556031511355
RANSACRegressor,"('Temp', 'Chroma')",0.2296284296614528
PassiveAggressiveRegressor,"('Temp', 'Chroma')",0.2335760866347072
LinearSVR,"('Temp', 'Chroma')",0.38513598629572154
LinearRegression,"('Yellow', 'Cyan')",0.4140488335969861
Ridge,"('Yellow', 'Cyan')",0.4140329391534918
Lasso,"('Yellow', 'Cyan')",0.37429068382030306
ElasticNet,"('Yellow', 'Cyan')",0.33264729030818097
BayesianRidge,"('Yellow', 'Cyan')",0.41381695493117254
ARDRegression,"('Yellow', 'Cyan')",0.4156547333901386
HuberRegressor,"('Yellow', 'Cyan')",0.40818087884747833
RANSACRegressor,"('Yellow', 'Cyan')",0.3463213745304713
PassiveAggressiveRegressor,"('Yellow', 'Cyan')",0.42322645399913184
LinearSVR,"('Yellow', 'Cyan')",0.4328434001154976
LinearRegression,"('Yellow', 'Magenta')",0.4533337292567765
Ridge,"('Yellow', 'Magenta')",0.4333632847535831
Lasso,"('Yellow', 'Magenta')",0.3685828933376165
ElasticNet,"('Yellow', 'Magenta')",0.325547288239898
BayesianRidge,"('Yellow', 'Magenta')",0.45048367774166165
ARDRegression,"('Yellow', 'Magenta')",0.45045399497199434
HuberRegressor,"('Yellow', 'Magenta')",0.428744136624683
RANSACRegressor,"('Yellow', 'Magenta')",0.15095209904854845
PassiveAggressiveRegressor,"('Yellow', 'Magenta')",0.4457755391769115
LinearSVR,"('Yellow', 'Magenta')",0.43161621228838
LinearRegression,"('Yellow', 'Brightness')",0.4266268697048492
Ridge,"('Yellow', 'Brightness')",0.4216752920837129
Lasso,"('Yellow', 'Brightness')",0.36789408655139777
ElasticNet,"('Yellow', 'Brightness')",0.32553133137090995
BayesianRidge,"('Yellow', 'Brightness')",0.4255970101244123
ARDRegression,"('Yellow', 'Brightness')",0.42568520047329905
HuberRegressor,"('Yellow', 'Brightness')",0.4161485022516094
RANSACRegressor,"('Yellow', 'Brightness')",0.37968378858733987
PassiveAggressiveRegressor,"('Yellow', 'Brightness')",-0.18054384334290852
LinearSVR,"('Yellow', 'Brightness')",0.42728526900219843
LinearRegression,"('Yellow', 'Chroma')",0.3986285196993383
Ridge,"('Yellow', 'Chroma')",0.3979094651209788
Lasso,"('Yellow', 'Chroma')",0.3534939121462263
ElasticNet,"('Yellow', 'Chroma')",0.29408640941488906
BayesianRidge,"('Yellow', 'Chroma')",0.3955806962287294
ARDRegression,"('Yellow', 'Chroma')",0.3971630669057351
HuberRegressor,"('Yellow', 'Chroma')",0.3967186170013248
RANSACRegressor,"('Yellow', 'Chroma')",0.17158372658356036
PassiveAggressiveRegressor,"('Yellow', 'Chroma')",0.23897355856000158
LinearSVR,"('Yellow', 'Chroma')",0.4130945276174637
LinearRegression,"('Cyan', 'Magenta')",0.4149762701652411
Ridge,"('Cyan', 'Magenta')",0.41572501011366525
Lasso,"('Cyan', 'Magenta')",0.37429068382030306
ElasticNet,"('Cyan', 'Magenta')",0.3420043455969599
BayesianRidge,"('Cyan', 'Magenta')",0.41605345031938634
ARDRegression,"('Cyan', 'Magenta')",0.4156554203973537
HuberRegressor,"('Cyan', 'Magenta')",0.4104878436242497
RANSACRegressor,"('Cyan', 'Magenta')",0.374810997837152
PassiveAggressiveRegressor,"('Cyan', 'Magenta')",0.2677290808652183
LinearSVR,"('Cyan', 'Magenta')",0.4381058164923427
LinearRegression,"('Cyan', 'Brightness')",0.41350869887339103
Ridge,"('Cyan', 'Brightness')",0.41473590350715306
Lasso,"('Cyan', 'Brightness')",0.37429068382030306
ElasticNet,"('Cyan', 'Brightness')",0.3400707501757715
BayesianRidge,"('Cyan', 'Brightness')",0.4149447035306796
ARDRegression,"('Cyan', 'Brightness')",0.41565524230922857
HuberRegressor,"('Cyan', 'Brightness')",0.4085694742454734
RANSACRegressor,"('Cyan', 'Brightness')",0.3202365063078756
PassiveAggressiveRegressor,"('Cyan', 'Brightness')",0.4330273349421677
LinearSVR,"('Cyan', 'Brightness')",0.434530094204578
LinearRegression,"('Cyan', 'Chroma')",0.4151917114344785
Ridge,"('Cyan', 'Chroma')",0.41415903443845437
Lasso,"('Cyan', 'Chroma')",0.37429068382030306
ElasticNet,"('Cyan', 'Chroma')",0.29673863544427903
BayesianRidge,"('Cyan', 'Chroma')",0.4117959134708433
ARDRegression,"('Cyan', 'Chroma')",0.41564963188078885
HuberRegressor,"('Cyan', 'Chroma')",0.41110142636926883
RANSACRegressor,"('Cyan', 'Chroma')",0.44657390084335735
PassiveAggressiveRegressor,"('Cyan', 'Chroma')",0.0541925235384737
LinearSVR,"('Cyan', 'Chroma')",0.4185542739002026
LinearRegression,"('Magenta', 'Brightness')",0.4081091892297162
Ridge,"('Magenta', 'Brightness')",0.4110047315352475
Lasso,"('Magenta', 'Brightness')",0.36789408655139777
ElasticNet,"('Magenta', 'Brightness')",0.33632950308659737
BayesianRidge,"('Magenta', 'Brightness')",0.41072346975598906
ARDRegression,"('Magenta', 'Brightness')",0.4102795845453162
HuberRegressor,"('Magenta', 'Brightness')",0.40552369896512563
RANSACRegressor,"('Magenta', 'Brightness')",0.3381998520747621
PassiveAggressiveRegressor,"('Magenta', 'Brightness')",0.29972179871235005
LinearSVR,"('Magenta', 'Brightness')",0.43321756981809234
LinearRegression,"('Magenta', 'Chroma')",0.41630765151994376
Ridge,"('Magenta', 'Chroma')",0.41553717038018867
Lasso,"('Magenta', 'Chroma')",0.37286109252639243
ElasticNet,"('Magenta', 'Chroma')",0.3078321008257997
BayesianRidge,"('Magenta', 'Chroma')",0.4132753809023124
ARDRegression,"('Magenta', 'Chroma')",0.41532489947845064
HuberRegressor,"('Magenta', 'Chroma')",0.41069479476196424
RANSACRegressor,"('Magenta', 'Chroma')",0.37284440097474714
PassiveAggressiveRegressor,"('Magenta', 'Chroma')",0.45094110314689795
LinearSVR,"('Magenta', 'Chroma')",0.432575050852827
LinearRegression,"('Brightness', 'Chroma')",0.41051871465317313
Ridge,"('Brightness', 'Chroma')",0.40970549719740845
Lasso,"('Brightness', 'Chroma')",0.36868143238779305
ElasticNet,"('Brightness', 'Chroma')",0.3015866343714967
BayesianRidge,"('Brightness', 'Chroma')",0.40735031144584655
ARDRegression,"('Brightness', 'Chroma')",0.41014239435484534
HuberRegressor,"('Brightness', 'Chroma')",0.4066929724592545
RANSACRegressor,"('Brightness', 'Chroma')",0.3996732039779327
PassiveAggressiveRegressor,"('Brightness', 'Chroma')",0.3739673029663967
LinearSVR,"('Brightness', 'Chroma')",0.42340274749526263
LinearRegression,"('Lab', 'HSV', 'RGB')",0.7410593313066904
Ridge,"('Lab', 'HSV', 'RGB')",0.7383198172903711
Lasso,"('Lab', 'HSV', 'RGB')",0.6086352447015104
ElasticNet,"('Lab', 'HSV', 'RGB')",0.599738202380675
BayesianRidge,"('Lab', 'HSV', 'RGB')",0.7391693403581241
ARDRegression,"('Lab', 'HSV', 'RGB')",0.7404132270067041
HuberRegressor,"('Lab', 'HSV', 'RGB')",0.7038515897315736
RANSACRegressor,"('Lab', 'HSV', 'RGB')",0.34399926159838246
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB')",0.41225824689199775
LinearSVR,"('Lab', 'HSV', 'RGB')",0.7274133899848059
LinearRegression,"('Lab', 'HSV', 'GLCM')",0.809274929093167
Ridge,"('Lab', 'HSV', 'GLCM')",0.8164671722468193
Lasso,"('Lab', 'HSV', 'GLCM')",0.6011336757888621
ElasticNet,"('Lab', 'HSV', 'GLCM')",0.5779352960657196
BayesianRidge,"('Lab', 'HSV', 'GLCM')",0.8160728229047269
ARDRegression,"('Lab', 'HSV', 'GLCM')",0.8208888363306538
HuberRegressor,"('Lab', 'HSV', 'GLCM')",0.816807386194971
RANSACRegressor,"('Lab', 'HSV', 'GLCM')",0.6532843077750685
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM')",0.5316756199391792
LinearSVR,"('Lab', 'HSV', 'GLCM')",0.7985931392420296
LinearRegression,"('Lab', 'HSV', 'LBP')",0.8078068866027036
Ridge,"('Lab', 'HSV', 'LBP')",0.7650743887493576
Lasso,"('Lab', 'HSV', 'LBP')",0.5906816717783494
ElasticNet,"('Lab', 'HSV', 'LBP')",0.5579346689652762
BayesianRidge,"('Lab', 'HSV', 'LBP')",0.7739469357101967
ARDRegression,"('Lab', 'HSV', 'LBP')",0.786296744767899
HuberRegressor,"('Lab', 'HSV', 'LBP')",0.7906049030968598
RANSACRegressor,"('Lab', 'HSV', 'LBP')",-0.10990770065081934
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP')",0.5295537654618881
LinearSVR,"('Lab', 'HSV', 'LBP')",0.7236187529934773
LinearRegression,"('Lab', 'HSV', 'Temp')",0.8688919902164676
Ridge,"('Lab', 'HSV', 'Temp')",0.8704066774468651
Lasso,"('Lab', 'HSV', 'Temp')",0.7315687495969319
ElasticNet,"('Lab', 'HSV', 'Temp')",0.6662526598732812
BayesianRidge,"('Lab', 'HSV', 'Temp')",0.8703555192372777
ARDRegression,"('Lab', 'HSV', 'Temp')",0.8716621641069521
HuberRegressor,"('Lab', 'HSV', 'Temp')",0.8745139996098237
RANSACRegressor,"('Lab', 'HSV', 'Temp')",0.8220568612256486
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Temp')",0.7361276975775022
LinearSVR,"('Lab', 'HSV', 'Temp')",0.8466478483215436
LinearRegression,"('Lab', 'HSV', 'Yellow')",0.7390986713224803
Ridge,"('Lab', 'HSV', 'Yellow')",0.7400533847990141
Lasso,"('Lab', 'HSV', 'Yellow')",0.5816905646574616
ElasticNet,"('Lab', 'HSV', 'Yellow')",0.5510965129027864
BayesianRidge,"('Lab', 'HSV', 'Yellow')",0.7400453224592451
ARDRegression,"('Lab', 'HSV', 'Yellow')",0.7417472891826231
HuberRegressor,"('Lab', 'HSV', 'Yellow')",0.7387438060384439
RANSACRegressor,"('Lab', 'HSV', 'Yellow')",0.5016497914496321
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Yellow')",0.5721358442072575
LinearSVR,"('Lab', 'HSV', 'Yellow')",0.7162793117095526
LinearRegression,"('Lab', 'HSV', 'Cyan')",0.751874080366911
Ridge,"('Lab', 'HSV', 'Cyan')",0.7409888814272942
Lasso,"('Lab', 'HSV', 'Cyan')",0.5803434170116921
ElasticNet,"('Lab', 'HSV', 'Cyan')",0.5482704274539679
BayesianRidge,"('Lab', 'HSV', 'Cyan')",0.7409437989206724
ARDRegression,"('Lab', 'HSV', 'Cyan')",0.7443472693218359
HuberRegressor,"('Lab', 'HSV', 'Cyan')",0.741454708564419
RANSACRegressor,"('Lab', 'HSV', 'Cyan')",0.48137329914574434
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Cyan')",0.6220021680771589
LinearSVR,"('Lab', 'HSV', 'Cyan')",0.7181812407726758
LinearRegression,"('Lab', 'HSV', 'Magenta')",0.7384156436149543
Ridge,"('Lab', 'HSV', 'Magenta')",0.7404019807643389
Lasso,"('Lab', 'HSV', 'Magenta')",0.5772710611440399
ElasticNet,"('Lab', 'HSV', 'Magenta')",0.5500661010693804
BayesianRidge,"('Lab', 'HSV', 'Magenta')",0.7403944382368828
ARDRegression,"('Lab', 'HSV', 'Magenta')",0.7430673599443477
HuberRegressor,"('Lab', 'HSV', 'Magenta')",0.7386287610244171
RANSACRegressor,"('Lab', 'HSV', 'Magenta')",0.40267354918852705
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Magenta')",0.634958782075616
LinearSVR,"('Lab', 'HSV', 'Magenta')",0.7175884345803882
LinearRegression,"('Lab', 'HSV', 'Brightness')",0.7426018105582801
Ridge,"('Lab', 'HSV', 'Brightness')",0.7405138695343386
Lasso,"('Lab', 'HSV', 'Brightness')",0.5788207896644311
ElasticNet,"('Lab', 'HSV', 'Brightness')",0.5496776794022554
BayesianRidge,"('Lab', 'HSV', 'Brightness')",0.7404937412847135
ARDRegression,"('Lab', 'HSV', 'Brightness')",0.7431187683476943
HuberRegressor,"('Lab', 'HSV', 'Brightness')",0.73909215666185
RANSACRegressor,"('Lab', 'HSV', 'Brightness')",0.6018883470457943
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Brightness')",0.4088755099376232
LinearSVR,"('Lab', 'HSV', 'Brightness')",0.7183795864188476
LinearRegression,"('Lab', 'HSV', 'Chroma')",0.7373659219506284
Ridge,"('Lab', 'HSV', 'Chroma')",0.740443679950328
Lasso,"('Lab', 'HSV', 'Chroma')",0.5803434170116921
ElasticNet,"('Lab', 'HSV', 'Chroma')",0.5481036689755214
BayesianRidge,"('Lab', 'HSV', 'Chroma')",0.7404221872595029
ARDRegression,"('Lab', 'HSV', 'Chroma')",0.7391629243258004
HuberRegressor,"('Lab', 'HSV', 'Chroma')",0.7411322092177022
RANSACRegressor,"('Lab', 'HSV', 'Chroma')",0.48730521551674477
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Chroma')",0.6452548372269125
LinearSVR,"('Lab', 'HSV', 'Chroma')",0.7154768848552248
LinearRegression,"('Lab', 'RGB', 'GLCM')",0.7865857903523787
Ridge,"('Lab', 'RGB', 'GLCM')",0.7727118111793623
Lasso,"('Lab', 'RGB', 'GLCM')",0.6211598405732202
ElasticNet,"('Lab', 'RGB', 'GLCM')",0.6080240167155959
BayesianRidge,"('Lab', 'RGB', 'GLCM')",0.7698881870374075
ARDRegression,"('Lab', 'RGB', 'GLCM')",0.744294813331326
HuberRegressor,"('Lab', 'RGB', 'GLCM')",0.7459628850029754
RANSACRegressor,"('Lab', 'RGB', 'GLCM')",-0.741375485014993
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM')",0.4724847274633148
LinearSVR,"('Lab', 'RGB', 'GLCM')",0.7596162172617149
LinearRegression,"('Lab', 'RGB', 'LBP')",0.8150511829424917
Ridge,"('Lab', 'RGB', 'LBP')",0.7579813150961817
Lasso,"('Lab', 'RGB', 'LBP')",0.6157489537611385
ElasticNet,"('Lab', 'RGB', 'LBP')",0.5951166124877317
BayesianRidge,"('Lab', 'RGB', 'LBP')",0.7877915503493457
ARDRegression,"('Lab', 'RGB', 'LBP')",0.7736068724946695
HuberRegressor,"('Lab', 'RGB', 'LBP')",0.7919661331002865
RANSACRegressor,"('Lab', 'RGB', 'LBP')",0.6690956285880788
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP')",0.6475763426798611
LinearSVR,"('Lab', 'RGB', 'LBP')",0.7006483657147451
LinearRegression,"('Lab', 'RGB', 'Temp')",0.8610246163034319
Ridge,"('Lab', 'RGB', 'Temp')",0.857863964034386
Lasso,"('Lab', 'RGB', 'Temp')",0.7509811405556716
ElasticNet,"('Lab', 'RGB', 'Temp')",0.6916918929523032
BayesianRidge,"('Lab', 'RGB', 'Temp')",0.8575876614500136
ARDRegression,"('Lab', 'RGB', 'Temp')",0.8623599037916558
HuberRegressor,"('Lab', 'RGB', 'Temp')",0.8552467413262341
RANSACRegressor,"('Lab', 'RGB', 'Temp')",0.6909727807783225
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Temp')",0.7375453413373638
LinearSVR,"('Lab', 'RGB', 'Temp')",0.8232939269126536
LinearRegression,"('Lab', 'RGB', 'Yellow')",0.7418038351660234
Ridge,"('Lab', 'RGB', 'Yellow')",0.7167418362682871
Lasso,"('Lab', 'RGB', 'Yellow')",0.606794624775166
ElasticNet,"('Lab', 'RGB', 'Yellow')",0.5890761694058283
BayesianRidge,"('Lab', 'RGB', 'Yellow')",0.7133664424504866
ARDRegression,"('Lab', 'RGB', 'Yellow')",0.6929820042252466
HuberRegressor,"('Lab', 'RGB', 'Yellow')",0.7382520564305782
RANSACRegressor,"('Lab', 'RGB', 'Yellow')",0.45925225368273126
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Yellow')",0.4628506382269224
LinearSVR,"('Lab', 'RGB', 'Yellow')",0.681368171671842
LinearRegression,"('Lab', 'RGB', 'Cyan')",0.7418038351660159
Ridge,"('Lab', 'RGB', 'Cyan')",0.7168458371919717
Lasso,"('Lab', 'RGB', 'Cyan')",0.606794624775166
ElasticNet,"('Lab', 'RGB', 'Cyan')",0.5861628509993261
BayesianRidge,"('Lab', 'RGB', 'Cyan')",0.7135043978112041
ARDRegression,"('Lab', 'RGB', 'Cyan')",0.6929835596516536
HuberRegressor,"('Lab', 'RGB', 'Cyan')",0.7406456896346969
RANSACRegressor,"('Lab', 'RGB', 'Cyan')",0.44494694250148525
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Cyan')",-0.5981198405773112
LinearSVR,"('Lab', 'RGB', 'Cyan')",0.6816724920826089
LinearRegression,"('Lab', 'RGB', 'Magenta')",0.7418038351660239
Ridge,"('Lab', 'RGB', 'Magenta')",0.716656598197642
Lasso,"('Lab', 'RGB', 'Magenta')",0.606794624775166
ElasticNet,"('Lab', 'RGB', 'Magenta')",0.5877547378911212
BayesianRidge,"('Lab', 'RGB', 'Magenta')",0.7132606437871123
ARDRegression,"('Lab', 'RGB', 'Magenta')",0.6929820648043852
HuberRegressor,"('Lab', 'RGB', 'Magenta')",0.7372779455425836
RANSACRegressor,"('Lab', 'RGB', 'Magenta')",0.6627157964393331
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Magenta')",0.6946964657954646
LinearSVR,"('Lab', 'RGB', 'Magenta')",0.6807615374470259
LinearRegression,"('Lab', 'RGB', 'Brightness')",0.7418038351660172
Ridge,"('Lab', 'RGB', 'Brightness')",0.7166680163271807
Lasso,"('Lab', 'RGB', 'Brightness')",0.606794624775166
ElasticNet,"('Lab', 'RGB', 'Brightness')",0.5874918914951155
BayesianRidge,"('Lab', 'RGB', 'Brightness')",0.7133006909023069
ARDRegression,"('Lab', 'RGB', 'Brightness')",0.692982159701619
HuberRegressor,"('Lab', 'RGB', 'Brightness')",0.7319394142697034
RANSACRegressor,"('Lab', 'RGB', 'Brightness')",0.6888756655073436
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Brightness')",0.03817221083834377
LinearSVR,"('Lab', 'RGB', 'Brightness')",0.6812457763249442
LinearRegression,"('Lab', 'RGB', 'Chroma')",0.7403633523077107
Ridge,"('Lab', 'RGB', 'Chroma')",0.7168205152778514
Lasso,"('Lab', 'RGB', 'Chroma')",0.606794624775166
ElasticNet,"('Lab', 'RGB', 'Chroma')",0.5866331031947026
BayesianRidge,"('Lab', 'RGB', 'Chroma')",0.7123914082100942
ARDRegression,"('Lab', 'RGB', 'Chroma')",0.6929921877665464
HuberRegressor,"('Lab', 'RGB', 'Chroma')",0.711813708745892
RANSACRegressor,"('Lab', 'RGB', 'Chroma')",0.5320676108300617
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Chroma')",0.31722763155989175
LinearSVR,"('Lab', 'RGB', 'Chroma')",0.6784795807716342
LinearRegression,"('Lab', 'GLCM', 'LBP')",0.8146063600833655
Ridge,"('Lab', 'GLCM', 'LBP')",0.8057623229122433
Lasso,"('Lab', 'GLCM', 'LBP')",0.5794928974465968
ElasticNet,"('Lab', 'GLCM', 'LBP')",0.5426180631858748
BayesianRidge,"('Lab', 'GLCM', 'LBP')",0.8157650329459696
ARDRegression,"('Lab', 'GLCM', 'LBP')",0.8075535484561805
HuberRegressor,"('Lab', 'GLCM', 'LBP')",0.7999110738535727
RANSACRegressor,"('Lab', 'GLCM', 'LBP')",0.7029473436318578
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP')",0.7872226862364738
LinearSVR,"('Lab', 'GLCM', 'LBP')",0.7702794993181457
LinearRegression,"('Lab', 'GLCM', 'Temp')",0.8670898292485751
