Model,Feature_Groups,MAE,MSE,R² Score
Ridge,"('Lab', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('HSV', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('RGB', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'HSV', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'RGB', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Brightness')",7.53695268,91.19845502,0.418346072
LinearSVR,"('Lab', 'RGB', 'GLCM', 'Cyan', 'Chroma')",7.503036579,91.17268013,0.418510461
LinearSVR,"('HSV', 'Cyan', 'Chroma')",7.508790014,91.16488499,0.418560178
LinearSVR,"('RGB', 'GLCM', 'Cyan', 'Chroma')",7.509345663,91.16142774,0.418582228
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Brightness')",6.967772147,91.15959457,0.41859392
RANSACRegressor,"('Lab', 'HSV', 'Magenta', 'Chroma')",7.322714059,91.14430042,0.418691464
LinearSVR,"('RGB', 'Cyan', 'Chroma')",7.507362901,91.13357432,0.418759874
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan', 'Magenta')",7.481072294,91.12676213,0.418803322
RANSACRegressor,"('HSV', 'Cyan', 'Magenta', 'Brightness')",7.566396483,91.11748974,0.41886246
LinearSVR,"('Lab', 'HSV', 'RGB', 'Cyan', 'Chroma')",7.507909993,91.11525709,0.418876699
PassiveAggressiveRegressor,"('LBP', 'Magenta', 'Chroma')",7.824767272,91.08980897,0.419039005
LinearSVR,"('Lab', 'RGB', 'Cyan', 'Chroma')",7.510506745,91.0673786,0.419182063
HuberRegressor,"('Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('HSV', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('RGB', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'HSV', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'RGB', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('HSV', 'RGB', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('HSV', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('RGB', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'HSV', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'RGB', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta', 'Brightness', 'Chroma')",7.549017127,91.00498824,0.419579982
PassiveAggressiveRegressor,"('GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",7.563665319,90.99921627,0.419616795
LinearSVR,"('Lab', 'Cyan', 'Chroma')",7.503806172,90.98402756,0.419713667
RANSACRegressor,"('Lab', 'HSV', 'Cyan', 'Brightness', 'Chroma')",7.433680624,90.96514541,0.419834096
RANSACRegressor,"('HSV', 'RGB', 'Yellow', 'Chroma')",7.288576336,90.96066309,0.419862683
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness', 'Chroma')",7.542060598,90.94460099,0.419965126
LinearSVR,"('Yellow', 'Brightness', 'Chroma')",7.489176228,90.90116742,0.42024214
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Cyan', 'Chroma')",7.215731462,90.89726274,0.420267044
LinearSVR,"('Lab', 'Yellow', 'Brightness', 'Chroma')",7.486568063,90.85850311,0.420514249
LinearSVR,"('Lab', 'HSV', 'Cyan', 'Chroma')",7.505747572,90.84619057,0.420592777
LinearSVR,"('HSV', 'RGB', 'Yellow', 'Brightness', 'Chroma')",7.485220706,90.80857319,0.420832696
PassiveAggressiveRegressor,"('Lab', 'Magenta', 'Brightness', 'Chroma')",7.57756549,90.7757029,0.421042339
LinearSVR,"('HSV', 'RGB', 'Cyan', 'Chroma')",7.501615266,90.75219316,0.421192282
Ridge,"('Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('HSV', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('RGB', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'HSV', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'RGB', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('HSV', 'RGB', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('HSV', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('RGB', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.485807455,90.67646125,0.421675292
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan', 'Magenta')",7.406721695,90.67419529,0.421689744
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness', 'Chroma')",7.246070773,90.62803737,0.421984134
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",7.583726471,90.58194261,0.422278122
LinearSVR,"('Lab', 'RGB', 'Yellow', 'Brightness', 'Chroma')",7.480238385,90.57379709,0.422330073
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Cyan', 'Brightness', 'Chroma')",7.587392313,90.56811081,0.42236634
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.48047683,90.56423734,0.422391044
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.478499534,90.56111592,0.422410952
LinearSVR,"('HSV', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.481206254,90.55998472,0.422418167
LinearSVR,"('GLCM', 'Yellow', 'Brightness', 'Chroma')",7.480200957,90.53217528,0.422595532
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.62086155,90.5288882,0.422616497
LinearSVR,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.47988942,90.52859889,0.422618342
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness', 'Chroma')",7.479723904,90.52565871,0.422637094
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.479241663,90.50726594,0.422754402
LinearSVR,"('HSV', 'Yellow', 'Brightness', 'Chroma')",7.478916901,90.50233785,0.422785832
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Cyan', 'Brightness', 'Chroma')",7.607864398,90.44157881,0.423173347
LinearSVR,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.476272626,90.43771209,0.423198009
LinearSVR,"('Lab', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.47602118,90.43068268,0.423242841
LinearSVR,"('RGB', 'Yellow', 'Brightness', 'Chroma')",7.475275233,90.4271667,0.423265266
LinearSVR,"('Lab', 'HSV', 'Yellow', 'Brightness', 'Chroma')",7.475693559,90.42340133,0.423289281
LinearSVR,"('HSV', 'RGB', 'Brightness', 'Chroma')",7.482099798,90.40830006,0.423385595
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Brightness', 'Chroma')",7.482099067,90.40758042,0.423390185
LinearSVR,"('Lab', 'HSV', 'RGB', 'Brightness', 'Chroma')",7.482098185,90.40671268,0.423395719
LinearSVR,"('Lab', 'HSV', 'Brightness', 'Chroma')",7.482067986,90.40615044,0.423399305
LinearSVR,"('RGB', 'GLCM', 'Brightness', 'Chroma')",7.482097478,90.40601621,0.423400161
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness', 'Chroma')",7.482084764,90.40595839,0.42340053
LinearSVR,"('Lab', 'HSV', 'GLCM', 'Brightness', 'Chroma')",7.482097306,90.40584738,0.423401238
LinearSVR,"('GLCM', 'Brightness', 'Chroma')",7.482097296,90.40583778,0.423401299
LinearSVR,"('Lab', 'RGB', 'Brightness', 'Chroma')",7.482097287,90.40582883,0.423401357
LinearSVR,"('RGB', 'Brightness', 'Chroma')",7.482096927,90.40581928,0.423401417
LinearSVR,"('HSV', 'GLCM', 'Brightness', 'Chroma')",7.482097117,90.40581711,0.423401431
LinearSVR,"('HSV', 'Brightness', 'Chroma')",7.482097305,90.40581496,0.423401445
LinearSVR,"('Lab', 'RGB', 'GLCM', 'Brightness', 'Chroma')",7.482097252,90.4057939,0.423401579
LinearSVR,"('Brightness', 'Chroma')",7.482101502,90.40576699,0.423401751
LinearSVR,"('Lab', 'Brightness', 'Chroma')",7.482094657,90.40324218,0.423417854
LinearSVR,"('Lab', 'GLCM', 'Brightness', 'Chroma')",7.482093386,90.40199316,0.42342582
RANSACRegressor,"('Lab', 'Magenta')",7.462961853,90.39557374,0.423466762
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan')",7.628856955,90.38236262,0.423551021
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.463204154,90.35984352,0.423694646
LinearSVR,"('RGB', 'GLCM', 'Yellow', 'Brightness', 'Chroma')",7.472893991,90.35339318,0.423735785
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Magenta', 'Chroma')",7.511995153,90.28638424,0.424163161
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Cyan', 'Chroma')",7.522940108,90.25794418,0.424344549
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",7.425950403,90.22192685,0.424574264
PassiveAggressiveRegressor,"('LBP',)",7.719813666,90.21616815,0.424610992
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Magenta', 'Chroma')",7.733747994,90.1931869,0.424757564
LinearSVR,"('Lab', 'RGB', 'Yellow', 'Brightness')",7.415665718,90.07287928,0.425524873
BayesianRidge,"('Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('HSV', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('RGB', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'HSV', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'RGB', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('HSV', 'RGB', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('HSV', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('RGB', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.507444003,90.06156877,0.42559701
ARDRegression,"('Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('HSV', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('RGB', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'HSV', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'RGB', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('HSV', 'RGB', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('HSV', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('RGB', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.505224602,90.04774126,0.4256852
PassiveAggressiveRegressor,"('RGB', 'Yellow', 'Cyan', 'Brightness')",7.62204754,90.03068643,0.425793974
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Brightness', 'Chroma')",7.58962079,90.0192358,0.425867005
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",7.676473457,90.00690433,0.425945654
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Cyan', 'Chroma')",7.569163229,90.00045138,0.42598681
LinearSVR,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.456014611,89.97453709,0.426152089
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.45747324,89.97418475,0.426154336
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.457418874,89.97398844,0.426155588
PassiveAggressiveRegressor,"('Temp',)",7.689111753,89.97363735,0.426157827
LinearSVR,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.45607011,89.96718508,0.426198979
LinearSVR,"('Yellow', 'Cyan', 'Chroma')",7.455739876,89.96469671,0.42621485
LinearSVR,"('Lab', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.456392246,89.96464305,0.426215192
LinearSVR,"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.4554307,89.96276022,0.4262272
LinearSVR,"('HSV', 'Yellow', 'Cyan', 'Chroma')",7.455213433,89.96249515,0.426228891
LinearSVR,"('GLCM', 'Yellow', 'Cyan', 'Chroma')",7.453317726,89.95776581,0.426259054
LinearSVR,"('RGB', 'Yellow', 'Brightness')",7.411008444,89.94002913,0.426372177
LinearSVR,"('RGB', 'Yellow', 'Cyan', 'Chroma')",7.454837643,89.92602075,0.426461521
LinearSVR,"('Lab', 'Yellow', 'Cyan', 'Chroma')",7.454161105,89.91338023,0.426542141
LinearSVR,"('Lab', 'GLCM', 'Yellow', 'Brightness')",7.409247858,89.91266433,0.426546707
LinearSVR,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.408984682,89.9104558,0.426560792
ElasticNet,"('LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('HSV', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('RGB', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'HSV', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'RGB', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('HSV', 'RGB', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('HSV', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'HSV', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta')",7.419125767,89.90947805,0.426567028
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'Cyan', 'Chroma')",7.544696551,89.90425657,0.42660033
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",7.409682975,89.90339973,0.426605795
LinearRegression,"('Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('HSV', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('RGB', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'HSV', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'RGB', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('HSV', 'RGB', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('HSV', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('RGB', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.518408436,89.90009543,0.42662687
LinearSVR,"('RGB', 'GLCM', 'Yellow', 'Brightness')",7.410243875,89.89393996,0.426666129
LinearSVR,"('HSV', 'Yellow', 'Brightness')",7.410438765,89.89151596,0.426681589
LinearSVR,"('Yellow', 'Brightness')",7.410773116,89.88743995,0.426707585
PassiveAggressiveRegressor,"('Yellow', 'Chroma')",7.326059674,89.88421407,0.426728159
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.406650173,89.88352082,0.426732581
LinearSVR,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.453305397,89.88314074,0.426735005
LinearSVR,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.452313098,89.86518916,0.426849498
LinearSVR,"('GLCM', 'Yellow', 'Brightness')",7.408256784,89.86183292,0.426870904
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'Cyan', 'Magenta', 'Chroma')",7.614015981,89.85626077,0.426906442
LinearSVR,"('Lab', 'HSV', 'Yellow', 'Cyan', 'Chroma')",7.451316918,89.84170129,0.426999301
LinearSVR,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.451509218,89.83632223,0.427033608
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Yellow', 'Magenta')",7.484989188,89.83564691,0.427037915
Ridge,"('Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('HSV', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('RGB', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'HSV', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('HSV', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('HSV', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Chroma')",7.460786995,89.82767339,0.42708877
LinearSVR,"('Lab', 'HSV', 'Yellow', 'Brightness')",7.407000729,89.82639668,0.427096912
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'Yellow', 'Brightness')",7.588916924,89.79630901,0.427288808
LinearSVR,"('Lab', 'Yellow', 'Brightness')",7.405778148,89.79200038,0.427316288
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Brightness')",7.405427777,89.78216033,0.427379047
LinearSVR,"('HSV', 'GLCM', 'Yellow', 'Brightness')",7.402761829,89.77758364,0.427408237
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Chroma')",6.785425161,89.76063217,0.427516351
