Filename,Mean_RGB_R,Mean_RGB_G,Mean_RGB_B,Std_RGB_R,Std_RGB_G,Std_RGB_B,Mean_LAB_L,Mean_LAB_A,Mean_LAB_B,Std_LAB_L,Std_LAB_A,Std_LAB_B,Mean_HSV_H,Mean_HSV_S,Mean_HSV_V,Std_HSV_H,Std_HSV_S,Std_HSV_V,Mean_GRAY_Gray,Std_GRAY_Gray
7_10_9.png,206.41135978064042,223.14724752805867,221.60084232017354,59.92789545201615,27.57828527410375,31.418053954865123,225.38200530918317,125.13878163322934,136.06937095480134,27.12266237813294,6.913728807456358,19.200850728064125,57.166897780855564,25.695891490067414,224.27357179835414,58.48897248888643,55.66190846332666,27.33082822638592,220.7703966535786,31.434025579938204
7_5_7.png,210.33167228064042,219.64386861060314,216.61388584471817,63.004544409861005,42.622012645826345,49.158151694786305,221.63229396380163,125.30565173640993,132.60193934219018,42.49705464123809,6.913807926134788,12.04240655663686,50.78708113704819,20.483135947809092,220.39107507037076,58.51239679867127,48.59261180103402,42.62851381655598,217.67073786216295,46.677877966799734
7_15_9.png,213.89392951269363,231.26273313118546,233.06956716374427,54.58331474429024,21.531291587355383,20.538978159564643,233.4704340240426,126.47016694008175,136.58497309550702,19.791030693802483,4.0943434623835095,20.917567052908883,48.35334020232717,24.05740685958118,233.91619446536146,56.38659036711615,53.5148518773618,19.956334578447365,229.81286160266063,23.15764819571294
0_5_7.png,196.33824113417958,209.37635155577667,204.95105746647303,73.68195326131796,50.84091423701335,58.531180240163856,211.43483078519435,124.15800882099828,134.44060567044966,50.96337973080629,8.022396554068347,13.71903772680781,47.94002976190476,29.260649685796757,210.0446707029009,55.33916614433289,57.824954822501674,50.931679039392186,206.560628843499,55.48272841094966
1_5_1.png,189.85562652395296,200.36384606506383,196.38804946347892,68.51609208231783,50.61508034554642,57.6694735537658,203.30309115927997,124.57090213532702,133.31762989457832,50.910814681785446,7.112593156280482,10.926267485962759,63.28003072558089,26.164495593983077,201.37272174636044,57.690567801829125,48.08356552377474,50.922277970203076,197.97200767355136,54.58999127511382
6_10_1.png,197.16710945343877,213.0212526445066,209.6772030084624,65.5269966575308,38.12189549026881,44.326802969831824,215.49321062150386,124.33922458808448,135.74313812168316,37.95400811366723,7.8526166351241695,16.428722555712085,55.35426286619693,28.450079559308662,213.95857968705178,58.2307265508101,55.64695401837288,38.170050947836216,210.21421467118475,42.59715422900071
3_10_10.png,189.37024711569492,200.93321836452955,197.70825623924267,56.146220906310006,33.73306074703469,40.52495208761681,204.74678636420683,124.89401870876362,133.713207741681,34.67239638810727,7.487077956659832,13.307042384935334,72.27124003827811,24.36170760049125,202.18319191946358,57.11436829008164,50.41551087050909,34.18449318329205,198.6497223828349,37.96395400191636
3_15_2.png,188.90500764217586,200.65041645376147,197.16752904475044,56.628700944034286,34.147847528351896,40.97966689193244,204.42143551886116,124.77117202067197,133.77012082929934,34.97924417891131,7.459120920549753,13.63571783087945,77.57353840585556,24.489989029779835,201.95080836739817,54.54670286638152,48.968637793921125,34.66141727734918,198.26498421139917,38.346167407561346
5_20_6.png,209.5560025817556,227.07034874991035,228.36679793952595,58.27968457378294,25.71901320095851,25.359605816801466,229.51834833754663,126.25111265373997,136.6795302302962,24.088595983988835,4.610952626201798,20.535696166954963,48.172295935976045,25.78894954819277,229.56022225060957,54.63625352058634,55.609926595419104,24.074613597990897,225.4570086708441,27.82333633078308
1_5_2.png,203.1577820769686,212.50391711937033,208.88492821733362,68.05101025049287,51.08252071244438,57.72216803269373,214.56083721044894,124.92069376837708,132.69191548560312,50.861033825501515,6.62084652808721,10.271008667905166,51.73982380414515,22.170367183017785,213.24459859527394,57.47220243544584,43.674399838413905,51.19111046817464,210.34771642373065,54.85266949378721
