Label,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,H_Mean,H_Std,S_Mean,S_Std,V_Mean,V_Std,L_Mean,L_Std,A_Mean,A_Std,B_Lab_Mean,B_Lab_Std
0_15_1,196.2077757458405,59.22762604710448,200.97889582885114,51.44962175774597,188.14908607644867,71.64230350389977,58.73851421310241,57.6830727523128,29.29946919373924,49.931783625507926,201.88851947970454,51.69036196205454,203.58748397608292,51.49964989044328,123.90148372507889,7.68907355508785,134.43238652153255,12.031040852073462
0_15_2,199.2151128509574,55.76342934055062,202.7465685285786,48.94959292488245,193.74251274069493,65.53425335733277,69.16537808600474,58.64201257858023,22.859741252958262,43.38978396772459,203.88522908598682,49.26479179629376,205.7528046897411,49.10651504683152,124.97361908571787,6.741870581967775,132.56099974675487,10.21702650470679
0_15_3,202.41848851880738,50.97238130295428,205.89406196213426,44.18771338755349,196.26192582831325,62.37147286157864,66.16923475150602,58.87325435374682,22.260050189597678,44.32480430015594,206.97237319814974,44.41133142110675,208.90018136160714,44.27331073942923,124.96795003675416,6.955065561162441,132.81842862521515,11.102002880755332
0_15_4,200.4572485813791,54.57159233983394,204.0641755638626,47.69707474309761,194.53153473268074,65.22399476575448,61.11985015956684,58.06444584372591,23.069245564848682,44.999202465788635,205.02747233353057,47.920334245526185,207.0053007790089,47.80259993472742,124.90121820989314,6.868382002823662,132.80066622516853,10.62346737462797
0_15_5,197.67121034360656,54.618547426155516,201.16296777511835,47.776366058656464,192.0283102835449,64.7256319843515,74.58285468884466,58.93483210510163,23.38979046767427,43.511926815484955,202.42893717728055,48.15252282501937,204.3614352499283,47.95552793220772,124.95460738041452,6.71539428782517,132.65105399275674,10.202615153879407
0_15_6,206.28632924555365,54.4358920661889,210.35582217261904,47.35029093091166,197.73447753065835,69.19583404790467,51.140523477839935,56.28667870594772,26.95838599935456,52.86188321167739,211.14333040868834,47.42484177032269,212.59872649078457,47.28964382594482,124.34602231470525,7.7090078065087555,134.25562910122633,13.265374044174628
0_15_7,209.5971777175667,53.46447831672244,213.97135366241753,45.60845034611767,201.27973809299698,68.8397595997519,47.84252798022447,54.60614213720254,26.37625008964429,52.745699288555365,214.624502025961,45.68509912763529,215.93422294087063,45.6938193255251,124.23825861481642,7.929020878983371,134.24113569232287,13.435625463511622
0_15_8,208.87431069142642,54.48708011593968,213.15252449530266,46.68066248140185,199.70961199709552,70.69420934715275,49.186528760129804,56.884116546341076,27.9603245571572,54.734030167409976,213.86536267839216,46.76165338394628,215.1215596762048,46.73460370492623,124.16258146424985,8.045479403287896,134.64813332571356,13.975980841926608
0_15_9,202.6517166881813,58.380925572847694,207.1119549066803,50.67408024162186,195.3495500977123,70.81336885206053,53.0757708848788,55.612102087405404,26.780376640490534,49.65308244438048,207.9195545014881,50.80994138053985,209.40163432748852,50.62816923107866,124.22923950265347,7.5808383737412806,133.86351970381526,12.004655580070782
0_15_10,210.76636187607573,54.361826381024656,215.0743885699046,46.697286950253115,200.94825994827525,71.75707100429909,44.79274144569349,54.334392920571226,28.961697011259325,57.39390777861296,215.68282555444995,46.74797465107326,216.83396448517283,46.80419971690644,124.09303609527396,8.143667259991581,134.95535714285714,14.62053913418093
0_20_1,191.58375085162078,45.81861460342825,195.03490367720883,38.905404411121694,184.4333585457903,58.51603525996891,78.06817297090147,55.77548928690884,24.726253507332903,47.50335845590424,196.3984189548372,39.51036477011609,199.05149963694063,39.879459273463496,124.84247329720668,7.2028708936996155,133.30563151041667,12.095926794541757
0_20_2,195.2147247472031,42.718085111286825,198.7621947611876,35.590669199069005,187.622271619962,57.74521709144674,73.5682928141136,54.071626708299604,24.96427781438253,50.78008496237004,200.008258648433,36.10202729501618,202.62824232196644,36.62719101141388,124.79063670978557,7.437707082271557,133.5185870154726,12.873129544376301
0_20_3,201.37964755226264,49.21645710415106,205.4859108308233,41.70164130753236,192.76818748207114,64.81548813844596,59.26622516853127,56.47439059515656,26.90157101620769,53.1194927891294,206.42906660122634,41.905927526208174,208.40200198113885,42.089441064632865,124.33994667285212,7.926679696564555,134.2743524880773,13.5810525044481
0_20_4,205.36286877420397,58.65537667509686,210.11280787211345,50.47074223768866,196.4483272935492,74.05097630258184,45.28234702201664,53.91940918232059,29.952548531178284,57.25851022047234,210.71005091795755,50.54678987572971,212.0402340948616,50.56951586914295,123.9159657043352,8.157715694654803,134.76396568416524,13.774496643918363
0_20_5,203.8885748350545,59.1639018321189,208.07267160158491,51.94656072763569,196.53654612871128,71.98684518689195,52.3594258731354,55.712866080494,26.875682305113312,51.580879931325924,208.8397188082688,52.07396090813731,210.26974398710917,51.872274151554905,124.40074046184739,7.364000260536739,133.7599803791057,12.260860388736758
0_20_6,204.06344782029905,54.87482204881987,207.9135311334624,47.64268677821854,196.97783225536074,67.70001447259285,52.93861892884036,56.392655603877515,24.859548909925415,49.7349723532225,208.73161076224542,47.768429712082394,210.46680057282703,47.636728976844836,124.64448261797189,7.346530621992442,133.45973128003084,12.029953095505874
