Feature Set,Model,MSE,R2 Score
"b,R,G,B,Orange_RGB,Orange_LAB",Ridge Regression,79.66709396558932,0.6940957971935858
"L,V,Orange_LAB",Ridge Regression,79.66892298822013,0.6940887741470312
"L,S,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.67401547532165,0.6940692201112361
"L,b,V,B,Orange_RGB,Orange_LAB",Elastic Net,79.67436561241381,0.6940678756614425
"b,R,Orange_LAB,Orange_HSV",Elastic Net,79.6822138,0.6940377403305962
"L,S,Orange_LAB,Orange_HSV",Elastic Net,79.68771853431451,0.6940166033641131
"b,V,R,G,Orange_RGB,Orange_LAB",Elastic Net,79.68808659181488,0.6940151901038742
"L,b,V,R,G,B,Orange_RGB,Orange_LAB",Ridge Regression,79.69033019,0.6940065751967684
"L,b,V,G,B,Orange_RGB,Orange_LAB",Ridge Regression,79.69087442065555,0.6940044854513432
"a,b,V,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.69421288786909,0.6939916664679873
"a,b,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.69579405383996,0.6939855951367544
"L,b,H,S,R,G,B,Orange_RGB,Orange_LAB",Linear Regression,79.69764093060759,0.6939785035342225
"b,R,G,B,Orange_LAB",Lasso Regression,79.70058325631224,0.6939672056475508
"b,G,B,Orange_LAB",Lasso Regression,79.70074805049804,0.6939665728739486
"b,G,B,Orange_RGB,Orange_LAB",Lasso Regression,79.7007957,0.6939663899234375
"B,Orange_RGB,Orange_LAB",Huber Regressor,79.70636334901394,0.6939450113567585
"L,b,V,R,B,Orange_LAB",Elastic Net,79.70915066907519,0.6939343086578289
"b,G,B,Orange_RGB,Orange_LAB",Ridge Regression,79.71100879327997,0.6939271738676002
"b,V,G,Orange_RGB,Orange_LAB",Elastic Net,79.71564009178138,0.6939093906950817
"L,b,R,G,B,Orange_RGB,Orange_LAB",Elastic Net,79.71900340882814,0.6938964762938056
"L,b,V,B,Orange_LAB",Elastic Net,79.71935393735497,0.6938951303409884
"L,b,G,B,Orange_RGB,Orange_LAB",Elastic Net,79.72335745393886,0.6938797577136204
"L,b,V,R,Orange_RGB,Orange_LAB",Ridge Regression,79.72636882,0.6938681947117071
"L,a,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,79.72862092149167,0.6938595471503177
"L,S,R,Orange_LAB,Orange_HSV",Elastic Net,79.73163919129252,0.6938479576549399
"a,b,H,S,G,B,Orange_LAB,Orange_HSV",Linear Regression,79.74084650221653,0.6938126035963443
"L,a,b,Orange_LAB,Orange_HSV",Elastic Net,79.74220945267098,0.6938073701649301
"b,V,R,G,Orange_LAB",Elastic Net,79.74614992591296,0.6937922396101959
"L,b,R,Orange_LAB",Elastic Net,79.74822033070184,0.6937842897089894
"L,R,B,Orange_RGB,Orange_LAB",Lasso Regression,79.75349549136884,0.6937640342466875
"L,B,Orange_LAB",Lasso Regression,79.75375900008461,0.6937630224308975
"L,R,B,Orange_LAB",Lasso Regression,79.75377247034352,0.6937629707080517
"S,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.75492624333913,0.6937585404722935
"L,b,R,G,B,Orange_LAB",Elastic Net,79.75888569341073,0.6937433370506871
"S,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.76335201509963,0.6937261873530176
"L,a,b,V,R,G,B,Orange_LAB,Orange_HSV",Huber Regressor,79.76343196154434,0.6937258803761691
"a,b,V,G,Orange_LAB,Orange_HSV",Elastic Net,79.76458456570596,0.6937214546284776
"L,a,V,G,Orange_LAB,Orange_HSV",Elastic Net,79.76796903170319,0.6937084590198608
"L,a,V,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.77119230666791,0.6936960823495264
"L,a,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.77386006384756,0.6936858387458917
"L,b,G,B,Orange_LAB",Elastic Net,79.77537229210658,0.6936800321203829
"L,a,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.77714360821905,0.6936732306542275
"S,V,G,Orange_LAB,Orange_HSV",Elastic Net,79.78594170632725,0.6936394478832735
"L,V,R,Orange_RGB,Orange_LAB",Ridge Regression,79.78618307071618,0.6936385210968514
"L,G,Orange_RGB,Orange_LAB",Huber Regressor,79.78908268,0.6936273872367097
"S,V,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.78983129691454,0.6936245127067957
"L,b,V,Orange_RGB,Orange_LAB",Ridge Regression,79.79096212521691,0.6936201705736373
"L,b,S,R,G,B,Orange_LAB,Orange_HSV",Linear Regression,79.79867602260477,0.6935905508961331
"b,R,Orange_LAB",Lasso Regression,79.80024748924187,0.6935845168082188
"b,R,Orange_RGB,Orange_LAB",Lasso Regression,79.80066721695299,0.6935829051456807
"b,V,R,G,B,Orange_RGB,Orange_LAB",Elastic Net,79.80166137419995,0.6935790877994595
"b,G,Orange_LAB",Ridge Regression,79.80397027240537,0.6935702221357365
"b,V,G,B,Orange_RGB,Orange_LAB",Elastic Net,79.80897650740133,0.6935509992891473
"L,b,V,R,G,Orange_RGB,Orange_LAB",Ridge Regression,79.81772873234593,0.6935173926611008
"L,b,H,S,Orange_RGB,Orange_LAB",Elastic Net,79.83096953703597,0.6934665508693194
"L,b,V,G,Orange_RGB,Orange_LAB",Ridge Regression,79.83405842178406,0.6934546902280008
"L,a,b,H,V,G,B,Orange_LAB",Linear Regression,79.83512437335568,0.6934505972072877
"b,V,B,Orange_RGB,Orange_LAB",Ridge Regression,79.84131094,0.6934268421269925
"b,V,G,Orange_LAB",Elastic Net,79.85232737410875,0.6933845414498941
"a,b,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.85454346065828,0.6933760321626146
"b,V,G,B,Orange_LAB",Elastic Net,79.85675253681306,0.6933675497937163
"L,R,Orange_HSV",Huber Regressor,79.86469358618423,0.6933370579023165
"L,b,R,B,Orange_RGB,Orange_LAB",Elastic Net,79.86492895,0.6933361541408998
"L,a,R,G",Huber Regressor,79.86552296449813,0.6933338732711305
"L,H,S,G,Orange_LAB",Elastic Net,79.86691025419664,0.6933285463823466
"S,V,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.87731237019958,0.6932886045337743
"L,a,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.87777105,0.6932868432997518
"b,V,R,Orange_LAB",Ridge Regression,79.88388745716264,0.6932633576390315
"L,a,V,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.88530403,0.6932579183084184
"L,H,S,R,Orange_LAB",Elastic Net,79.88575387087863,0.6932561910188941
"L,a,G,Orange_LAB,Orange_HSV",Elastic Net,79.88693618,0.6932516512240212
"L,a,V,Orange_LAB,Orange_HSV",Elastic Net,79.89240569346185,0.6932306494761662
"L,a,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.89328797458565,0.6932272617097699
"L,a,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.89482295482242,0.6932213677216466
"L,a,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.89842363189199,0.6932075419098377
"L,b,Orange_LAB",Elastic Net,79.90314399548977,0.6931894167468443
"b,Orange_RGB,Orange_LAB",Lasso Regression,79.90531153558328,0.6931810938673297
"S,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.90647696,0.6931766189013495
"S,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.90706082516536,0.6931743769782297
"b,R,G,Orange_RGB,Orange_LAB",Lasso Regression,79.90863122323141,0.6931683469933945
"b,R,G,Orange_LAB",Lasso Regression,79.90863181597514,0.6931683447173882
"b,G,Orange_RGB,Orange_LAB",Lasso Regression,79.90865358197043,0.6931682611407306
"b,G,Orange_LAB",Lasso Regression,79.90865572473244,0.6931682529129936
"L,V,Orange_RGB,Orange_LAB",Ridge Regression,79.91552388198275,0.6931418806924967
"L,B",Polynomial Regression,79.91897612059428,0.6931286248518755
"S,V,Orange_LAB,Orange_HSV",Elastic Net,79.92121303849041,0.6931200355767847
"R,G,Orange_LAB",Linear Regression,79.92439568244879,0.6931078149206211
"S,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.93147019393376,0.6930806503450312
"L,H,S,V,Orange_RGB,Orange_LAB",Elastic Net,79.93182306559733,0.6930792953950817
"b,R,G,Orange_RGB,Orange_LAB",Elastic Net,79.93778140093576,0.6930564166915791
"b,V,R,B,Orange_RGB,Orange_LAB",Elastic Net,79.93909848297679,0.6930513593848326
"a,b,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.93982064,0.6930485864413433
"L,a,b,R,B,Orange_LAB,Orange_HSV",Linear Regression,79.94511829,0.6930282446548442
"a,b,V,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,79.95602760986748,0.6929863552431232
"b,V,B,Orange_RGB,Orange_LAB",Elastic Net,79.95944688371398,0.6929732259799843
"S,V,R,Orange_LAB,Orange_HSV",Elastic Net,79.96116802207996,0.6929666171853923
"S,G,Orange_LAB,Orange_HSV",Elastic Net,79.96183670264527,0.6929640495983864
"a,b,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.96330554364113,0.6929584095704713
"L,V,R,G,Orange_RGB,Orange_LAB",Ridge Regression,79.96958274554879,0.6929343064891382
"L,H,S,G,Orange_RGB,Orange_LAB",Elastic Net,79.96992892976787,0.6929329772175119
"L,a,S,R,G,Orange_HSV",Huber Regressor,79.97403690462339,0.6929172034932454
"L,R,Orange_LAB",Huber Regressor,79.98013579111131,0.6928937851040934
"b,V,R,Orange_RGB,Orange_LAB",Elastic Net,79.98650816282118,0.6928693165915512
"S,R,G,Orange_LAB,Orange_HSV",Elastic Net,79.98948648393933,0.6928578804903707
"L,b,B,Orange_LAB",Elastic Net,79.99178555521692,0.6928490525598996
"L,H,S,R,Orange_RGB,Orange_LAB",Elastic Net,79.99887746161727,0.6928218211916422
"b,V,Orange_LAB",Ridge Regression,80.00218724788125,0.6928091123368547
"b,R,G,B,Orange_RGB,Orange_LAB",Elastic Net,80.00409417468919,0.6928017901553121
"L,a,b,H,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,80.00764339099499,0.6927881619415719
"L,a,S,V,G,Orange_LAB,Orange_HSV",Linear Regression,80.01257778,0.6927692149744744
"b,V,R,B,Orange_LAB",Elastic Net,80.01272905,0.6927686341277293
"L,a,b,H,S,G,B,Orange_LAB,Orange_HSV",Linear Regression,80.02366474719145,0.6927266434406301
"L,a,V,R,G,B,Orange_HSV",Huber Regressor,80.02385976,0.6927258946406927
"b,G,B,Orange_RGB,Orange_LAB",Elastic Net,80.03156426486262,0.6926963110218676
"L,a,H,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,80.03482904726181,0.6926837749720703
"L,b,H,S,V,Orange_LAB",Elastic Net,80.03484064,0.6926837304552962
"b,Orange_LAB,Orange_HSV",Elastic Net,80.04386221825538,0.6926490895726909
"b,G,Orange_RGB,Orange_LAB",Elastic Net,80.04763146,0.6926346165006161
"L,V,G,Orange_RGB,Orange_LAB",Ridge Regression,80.04949293181384,0.6926274688651114
"L,R,Orange_LAB,Orange_HSV",Lasso Regression,80.05303312354566,0.6926138753037601
"L,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,80.05305614103699,0.6926137869216316
"L,Orange_LAB,Orange_HSV",Lasso Regression,80.05306257636963,0.6926137622113628
"L,Orange_LAB",Huber Regressor,80.07230569101448,0.6925398728631774
"R,G,B,Orange_LAB",Lasso Regression,80.07293277251222,0.6925374650074855
"G,B,Orange_RGB,Orange_LAB",Lasso Regression,80.07305307953244,0.6925370030548614
"R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,80.07307450176206,0.6925369207981886
"L,a,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.07390102114388,0.6925337471446761
"b,R,G,Orange_RGB,Orange_LAB",Ridge Regression,80.07441723047789,0.6925317650138245
"L,a,V,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.07444820908202,0.6925316460627655
"L,a,V,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.07520043365173,0.6925287576850694
"L,a,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.07526258073665,0.6925285190538664
"a,b,H,R,G,B,Orange_LAB,Orange_HSV",Linear Regression,80.07985401,0.6925108889640387
"L,R,G,B,Orange_RGB,Orange_LAB",Lasso Regression,80.08283951652142,0.6924994252789389
"L,R,G,B,Orange_LAB",Lasso Regression,80.08310944055224,0.6924983888297432
"L,G,B,Orange_LAB",Lasso Regression,80.08333790556665,0.6924975115740957
"b,R,G,B,Orange_LAB",Elastic Net,80.08364682,0.6924963254175103
"L,a,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.08488819428888,0.6924915588047391
"L,a,b,G,B,Orange_HSV",Huber Regressor,80.08550497577278,0.6924891904988458
"L,b,H,S,G,Orange_LAB",Elastic Net,80.09064976617641,0.6924694356298191
"R,G,Orange_LAB",Ridge Regression,80.09066635547683,0.6924693719305367
"H,S,V,Orange_LAB",Elastic Net,80.09218060122029,0.6924635575583291
"L,b,H,S,R,Orange_LAB",Elastic Net,80.09482471621224,0.6924534047355201
"b,Orange_LAB",Lasso Regression,80.09704613026823,0.6924448749917819
"a,V,R,G,Orange_LAB,Orange_HSV",Elastic Net,80.09787553757528,0.6924416902492685
"L,H,S,R,G,Orange_LAB",Linear Regression,80.10051393050327,0.6924315593979327
"b,V,Orange_RGB,Orange_LAB",Elastic Net,80.10062570254775,0.6924311302177473
"b,V,R,G,B,Orange_RGB,Orange_LAB",Ridge Regression,80.10243634234266,0.6924241777572587
"a,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.10466861,0.6924156063403035
"H,S,Orange_RGB,Orange_LAB",Elastic Net,80.10796570931899,0.6924029461983713
"L,b,H,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,80.11038085256746,0.6923936725769385
"S,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.11051287439996,0.6923931656419995
"a,V,G,Orange_LAB,Orange_HSV",Elastic Net,80.11220804797756,0.6923866565465113
"L,H,S,V,R,Orange_LAB",Elastic Net,80.11617685189135,0.6923714172081985
"L,H,S,V,G,Orange_LAB",Elastic Net,80.11645301278917,0.6923703568107988
"L,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.11757092,0.6923660643100071
"L,V,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.11762283387203,0.6923658649538982
"L,V,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.11848761878721,0.6923625443691133
"L,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.11852361232322,0.6923624061618134
"b,V,G,B,Orange_RGB,Orange_LAB",Ridge Regression,80.11925647361655,0.6923595921348603
"L,a,b,H,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,80.12166505860917,0.6923503436956945
"L,S,V,R,G,Orange_HSV",Huber Regressor,80.12270025324615,0.6923463687748781
"b,R,G,Orange_LAB",Elastic Net,80.12278727631956,0.6923460346253245
"L,a,R,Orange_LAB,Orange_HSV",Elastic Net,80.12531954589724,0.6923363112644249
"V,R,G,Orange_LAB",Ridge Regression,80.13203849617285,0.6923105119660515
"L,a,Orange_LAB,Orange_HSV",Elastic Net,80.13466417196138,0.6923004299457476
"a,b,G,Orange_LAB,Orange_HSV",Elastic Net,80.14336535409049,0.6922670193109397
"L,H,S,R,G,Orange_LAB",Elastic Net,80.14667304737692,0.6922543184927281
"L,a,V,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.14816138313411,0.6922486036091965
"L,a,V,R,B,Orange_LAB,Orange_HSV",Elastic Net,80.14830908640447,0.6922480364609684
"L,a,V,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.14952466441517,0.6922433689074805
"L,a,V,B,Orange_LAB,Orange_HSV",Elastic Net,80.14991277539045,0.6922418786462876
"H,S,V,Orange_RGB,Orange_LAB",Elastic Net,80.15220925037917,0.6922330606849973
"L,H,S,V,G,Orange_RGB,Orange_LAB",Elastic Net,80.15494781948179,0.6922225451790781
"b,R,Orange_LAB",Ridge Regression,80.15643583258668,0.6922168315344608
"L,H,S,V,R,Orange_RGB,Orange_LAB",Elastic Net,80.16259638,0.6921931763988556
"b,V,R,Orange_LAB",Elastic Net,80.17025196757568,0.6921637806002632
"L,b,H,S,V,Orange_RGB,Orange_LAB",Elastic Net,80.17731998419879,0.6921366409635212
"H,S,G,Orange_LAB",Elastic Net,80.17749759,0.6921359589976495
"L,a,b,H,G,Orange_LAB",Linear Regression,80.18002385926268,0.6921262586751167
"L,a,b,H,R,G,Orange_LAB",Linear Regression,80.18117487184185,0.6921218390387534
"L,H,S,R,G,Orange_RGB,Orange_LAB",Elastic Net,80.18254581592326,0.6921165749135614
"L,a,b,G,B,Orange_HSV",Linear Regression,80.18366585301125,0.6921122742163041
"L,a,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.19093516732215,0.6920843616405022
"L,a,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.19151433,0.6920821377755639
"L,a,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.19208941232839,0.6920799295923266
"L,a,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.19518184,0.6920680553419307
"L,V,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.19796505785787,0.6920573683995905
"L,V,R,B,Orange_LAB,Orange_HSV",Elastic Net,80.19811704246888,0.6920567848119517
"L,V,B,Orange_LAB,Orange_HSV",Elastic Net,80.19843335994487,0.6920555702220813
"L,V,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.19859918709983,0.6920549334821036
"a,b,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.20016609,0.6920489169219382
"H,S,G,Orange_RGB,Orange_LAB",Elastic Net,80.20641415892557,0.6920249257008816
"S,R,Orange_LAB,Orange_HSV",Elastic Net,80.21068151245791,0.6920085399973819
"L,b,H,S,G,Orange_RGB,Orange_LAB",Elastic Net,80.21388037972358,0.6919962570472693
"b,G,Orange_RGB,Orange_LAB",Ridge Regression,80.21938484,0.6919751211362859
"L,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.21995038098754,0.6919729495710548
"L,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.22011283850544,0.6919723257697458
"L,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.22142853751855,0.6919672737735237
"L,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.22151210648713,0.6919669528869765
"b,R,Orange_RGB,Orange_LAB",Ridge Regression,80.22377202101966,0.6919582753098354
"S,Orange_LAB,Orange_HSV",Elastic Net,80.22421793759224,0.6919565630878017
"a,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.22526340275633,0.6919525487304095
"a,V,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.22554451521134,0.6919514693201139
"a,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.22582400727696,0.6919503961317588
"a,V,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.22634976761901,0.6919483773271269
"a,b,R,B,Orange_LAB,Orange_HSV",Linear Regression,80.22718842749262,0.6919451570567833
"L,b,H,S,R,Orange_RGB,Orange_LAB",Elastic Net,80.22776392820568,0.6919429472600143
"L,a,b,H,R,Orange_LAB,Orange_HSV",Linear Regression,80.22869797,0.6919393607509063
"b,H,S,Orange_RGB,Orange_LAB",Elastic Net,80.23679285533714,0.6919082781561363
"L,H,R,G,B,Orange_RGB,Orange_LAB",Linear Regression,80.23909137410625,0.6918994523471768
"a,b,S,G,B,Orange_LAB,Orange_HSV",Linear Regression,80.24910148195809,0.6918610157240994
"V,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.25334428280148,0.6918447242975511
"L,a,S,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.25373013363867,0.6918432427147936
"V,R,G,B,Orange_LAB,Orange_HSV",Elastic Net,80.25436440745804,0.6918408072421609
"V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.2544453,0.6918404966406799
"L,a,S,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.26077781508306,0.6918161811606869
"L,a,S,V,R,G,Orange_LAB,Orange_HSV",Elastic Net,80.26677340685686,0.6917931594006272
"b,H,S,V,Orange_LAB",Elastic Net,80.26738019854459,0.6917908294533648
"L,R,Orange_LAB,Orange_HSV",Ridge Regression,80.27023486216193,0.6917798681699203
"G,Orange_LAB",Ridge Regression,80.27518418684852,0.6917608638464623
"L,H,S,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.27674816780758,0.6917548585019133
"L,B,Orange_LAB",Linear Regression,80.27972086984121,0.6917434439767873
"L,a,S,V,G,Orange_LAB,Orange_HSV",Elastic Net,80.28078280604943,0.6917393663741909
"V,G,Orange_LAB",Ridge Regression,80.28156306051025,0.6917363703678483
"L,H,S,V,R,G,Orange_LAB",Elastic Net,80.29134384829669,0.6916988142836271
"L,b,S,V,G,Orange_LAB,Orange_HSV",Elastic Net,80.29562474,0.6916823766072789
"L,b,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.30009072,0.6916652282133711
"L,a,S,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.30152151933598,0.6916597342545872
"L,a,B,Orange_LAB,Orange_HSV",Elastic Net,80.30789625249885,0.6916352566745824
"L,a,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.30858465654946,0.6916326133537101
"L,a,R,B,Orange_LAB,Orange_HSV",Elastic Net,80.30957416788972,0.6916288138467539
"L,a,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.30998633022656,0.6916272312335969
"L,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,80.31029339247893,0.6916260521817595
"L,R,G,Orange_LAB,Orange_HSV",Lasso Regression,80.31033032987237,0.6916259103502538
"L,G,Orange_RGB,Orange_LAB,Orange_HSV",Lasso Regression,80.31084628361977,0.6916239292007988
"L,G,Orange_LAB,Orange_HSV",Lasso Regression,80.3108904,0.6916237598038701
"L,b,S,V,Orange_LAB,Orange_HSV",Elastic Net,80.31289611842884,0.6916160582838125
"L,b,R,G,Orange_HSV",Huber Regressor,80.31476158347718,0.6916088953063513
"R,G,Orange_RGB,Orange_LAB",Ridge Regression,80.3153748,0.6916065406926888
"L,b,S,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.31620763410504,0.6916033427884607
"L,H,S,V,R,G,Orange_RGB,Orange_LAB",Elastic Net,80.31877291535628,0.6915934926699605
"L,B,Orange_LAB,Orange_HSV",Elastic Net,80.32562727076028,0.6915671734455323
"b,V,R,G,Orange_RGB,Orange_LAB",Ridge Regression,80.32674570756154,0.6915628788930258
"L,b,S,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.32855126450472,0.6915559459495753
"L,R,B,Orange_LAB,Orange_HSV",Elastic Net,80.32928182704329,0.6915531407493373
"L,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.32959012062403,0.6915519569694684
"L,b,S,G,Orange_LAB,Orange_HSV",Elastic Net,80.33044258633007,0.6915486836877501
"L,b,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.33114653140485,0.6915459806927468
"L,b,S,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.33199162378094,0.6915427357230015
"a,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Elastic Net,80.33515530583315,0.6915305878764072
